"","ID","lang","Date","Source","len","Orig_Tweet","Tweet","Likes","RTs","Hashtags","UserMentionNames","UserMentionID","Name","Place","Followers","Friends"
"467294",1018552230713032704,"en","2018-07-15 17:45:50","Twitter for Android",140,"RT @HNS_CFF: ?? #CRO captain @lukamodric10 is the best player of the 2018 @FIFAWorldCup in Russia!
? Congratulations to the #WorldCup Golde…","captain is the best player of the in Russia Congratulations to the Golde",0,10064,"CRO,WorldCup","HNS | CFF,Luka Modri?,FIFA World Cup","HNS_CFF,lukamodric10,FIFAWorldCup","Findria","Jakarta Capital Region, Indone",883,1337
"217807",1012871033857232896,"en","2018-06-30 01:30:47","Twitter for Android",132,"RT @Vivi14254711: @fifaworldcup_es P O W E R
P O W E R
P O W E R  by  EXO
#PowerByEXO #FIFAStadiumDJ #EXO #?? @weareoneEXO #WorldCup","O E P W R O E by EXO",0,26,"PowerByEXO,FIFAStadiumDJ,EXO,??,WorldCup","?,Copa Mundial FIFA ?,EXO","Vivi14254711,fifaworldcup_es,weareoneEXO","Pink hair Hun pls?","Buenos Aires, Argentina",4,162
"427907",1018554635273957376,"en","2018-07-15 17:55:23","Twitter for iPhone",116,"RT @soccerdotcom: Maestro.

@lukamodric10 wins the 2018 #WorldCup Golden Ball (Best Player). https://t.co/uyOsvJSj6z","Maestro wins the Golden Ball Best Player",0,826,"WorldCup","SOCCER.COM,Luka Modri?","soccerdotcom,lukamodric10","Kevin Medina??","Norwalk, CA",144,128
"511424",1018550023334739968,"en","2018-07-15 17:37:03","Twitter for Android",107,"RT @FIFAWorldCup: adidas Golden Glove Award: 

?Thibaut COURTOIS (#BEL) 

#WorldCup https://t.co/S5xB7RBBdP","adidas Golden Glove Award Thibaut COURTOIS",0,17941,"BEL,WorldCup","FIFA World Cup","FIFAWorldCup","Dominic savio","Maduranthakam, India",98,1277
"243010",1016701267320680448,"en","2018-07-10 15:10:46","Twitter for Android",125,"RT @rioferdy5: France need to keep this man quiet... he’s been on ? @RomeluLukaku9 #FRABELG #WorldCup https://t.co/ow6gqI1BpF","France need to keep this man quiet he been on",0,97,"FRABELG,WorldCup","Rio Ferdinand,R.Lukaku Bolingoli9","rioferdy5,RomeluLukaku9","TotoMartial ????","Alabama, USA",148,164
"398603",1018556730664505344,"en","2018-07-15 18:03:43","Twitter for Android",132,"RT @90min_Football: Just sat here, thinking of starting a fresh week tomorrow with no #WorldCup  football... https://t.co/A3G1TcRy43","Just sat here thinking of starting fresh week tomorrow with no football",0,27,"WorldCup","90min","90min_Football","Ricardo","Stafford",84,318
"223803",1012858498151903232,"en","2018-06-30 00:40:58","Twitter for Android",140,"RT @Denisuhosh: @FIFAWorldCup Power by EXO, 
I like this ""We got that power?""

#EXO @weareoneEXO #WorldCup #FIFAStadiumDJ #dafBAMA2018EXO h…","Power by EXO like this We got that power",0,55,"EXO,WorldCup,FIFAStadiumDJ,dafBAMA2018EXO","Hunhomine,FIFA World Cup ?,EXO","Denisuhosh,FIFAWorldCup,weareoneEXO","Hunhomine","Indonesia ",18,186
"183940",1013101335581986816,"en","2018-06-30 16:45:55","Twitter for Android",96,"RT @footballbus4: Mbappe and the argentinian defense.. #FRAARG #WorldCup https://t.co/oWyRnRMkzh","Mbappe and the argentinian defense",0,118,"FRAARG,WorldCup","#WorldCup????","footballbus4","Adebayo George","United Kingdom",50,43
"418742",1018555232673062912,"en","2018-07-15 17:57:45","Twitter for Android",140,"RT @KraksTV: You have one slot left in your team, who are you bringing on board?  #FRACRO #WorldCupFinal #WorldCup

Retweet for Luka Modric…","You have one slot left in your team who are you bringing on board Retweet for Luka Modric",0,489,"FRACRO,WorldCupFinal,WorldCup","www.KRAKS.co","KraksTV","Alaka Olatunji"," Where GOD Want Me ?o BE",416,603
"116576",1014541238794678272,"en","2018-07-04 16:07:35","Twitter for iPhone",106,"RT @HKane: Get in there!! Proud. Bottle. Character. ??? #ThreeLions #WorldCup #ENG https://t.co/FIRTBXPzCY","Get in there Proud Bottle Character",0,19551,"ThreeLions,WorldCup,ENG","Harry Kane","HKane","Jeevan C Uthappa","Bengaluru South, India",74,325
"397978",1018556781214294016,"en","2018-07-15 18:03:55","Twitter for iPhone",94,"RT @ManCity: We'll get a better image later but for now... ? #worldcup https://t.co/qHfyDlD96z","We will get better image later but for now",0,609,"worldcup","Manchester City","ManCity","Pableque González","Guatemala",300,553
"65285",1013527152317403136,"en","2018-07-01 20:57:58","Twitter Web Client",178,"I love @IkerCasillas because he's a normal guy. It's so difficult to see these days who went nuts and who didn't, but now I know that he definitely didn't, #WorldCup #EspanaRusia","I love because hes normal guy Its so difficult to see these days who went nuts and who didn but now know that he definitely didn",1,0,"WorldCup,EspanaRusia","Iker Casillas","IkerCasillas","Nataliya Kienya","Moscow",47,30
"141353",1013219272896675840,"en","2018-07-01 00:34:34","Twitter for Android",112,"RT @BleacherReport: Portugal is the first team to score on Uruguay this entire #WorldCup https://t.co/8vTwUwtdQI","Portugal is the first team to score on Uruguay this entire",0,998,"WorldCup","Bleacher Report","BleacherReport","Antonio Montero","México",270,53
"79905",1013524891788771328,"en","2018-07-01 20:48:59","Twitter for iPhone",140,"RT @RT_com: Croatia beat Denmark on penalties to set up World Cup quarter-final with Russia

#CRODEN 
#CRO 
#DEN
#WorldCup  

? https://t.c…","Croatia beat Denmark on penalties to set up World Cup quarter final with Russia",0,109,"CRODEN,CRO,DEN,WorldCup","RT","RT_com","Serotonin","Cairo, Egypt",930,671
"138190",1013224100196569088,"en","2018-07-01 00:53:44","Twitter Lite",139,"RT @TheSportsman: ? Uruguay's manager Oscar Tabarez has Guillain-Barre syndrome and is the oldest manager at the #WorldCup at 71. 

Yet he…","Uruguays manager Oscar Tabarez has Guillain Barre syndrome and is the oldest manager at the at Yet he",0,666,"WorldCup","The Sportsman","TheSportsman","????? ??????? ?? Sudhir Saxena","Noida",1804,2581
"31937",1013545473892933632,"en","2018-07-01 22:10:46","Twitter for iPhone",122,"RT @Jason_Ramdhan: ? #WorldCup quarterfinals, here we come!
#CRO #BeProud #CRODEN #Family #Vatreni https://t.co/2MloGptv23","quarterfinals here we come",0,1,"WorldCup,CRO,BeProud,CRODEN,Family,Vatreni","Jason R","Jason_Ramdhan","Cho ??","My body",285,275
"366540",1018559711031984128,"en","2018-07-15 18:15:33","Twitter for Android",107,"RT @FIFAWorldCup: adidas Golden Glove Award: 

?Thibaut COURTOIS (#BEL) 

#WorldCup https://t.co/S5xB7RBBdP","adidas Golden Glove Award Thibaut COURTOIS",0,15280,"BEL,WorldCup","FIFA World Cup","FIFAWorldCup","uwera doreen","Kigali, RWANDA",406,315
"472805",1018551915070623744,"en","2018-07-15 17:44:34","Twitter for Android",140,"RT @RT_com: Putin hands over the #WorldCup host mantle to Qatari Sheikh Tamim

#WorldCup2022
#WorldCupQatar

? https://t.co/YYVLRGs7D5 ? ht…","Putin hands over the host mantle to Qatari Sheikh Tamim ht",0,215,"WorldCup,WorldCup2022,WorldCupQatar","RT","RT_com","???????'s ?","Thailand",70,219
"428569",1018554591816761344,"en","2018-07-15 17:55:13","Twitter for Android",109,"RT @9GAG: Congrats #france and #croatia. You have both done a great job at #worldcup! https://t.co/fCiR6ZXfgi","Congrats and You have both done great job at",0,4064,"france,croatia,worldcup","9GAG","9GAG","Jinan","#KMFAMS",1216,1012
"436852",1.018554054342e+18,"en","2018-07-15 17:53:05","Twitter for iPhone",140,"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…","Dear France Congratulations on winning the of your team is African cut out the racism and xenophobi",0,37216,"WorldCup","Khaled Beydoun","KhaledBeydoun","Khumo.","Pretoria, South Africa",468,344
"255019",1016736095302799360,"en","2018-07-10 17:29:09","Twitter for Android",186,"2morrow is a big day. Our little country have shown that number of Croats is not important but how passionatly our heart beats for our team. #WorldCup @ivanrakitic @lukamodric10 @HNS_CFF","morrow is big day Our little country have shown that number of Croats is not important but how passionatly our heart beats for our team",0,0,"WorldCup","Ivan Rakitic,Luka Modri?,HNS | CFF","ivanrakitic,lukamodric10,HNS_CFF","Hana Ivancic","Republic of Croatia",165,133
"229550",1012848126690983936,"en","2018-06-29 23:59:45","Twitter for iPhone",99,"@BBCMOTD Disappointed but hopefully should beat #COL and #SUI or #SWE to get to the Semis #worldcup","Disappointed but hopefully should beat and or to get to the Semis",0,0,"COL,SUI,SWE,worldcup","Match of the Day","BBCMOTD","Jack","38.866071, 1.196828",1178,175
"442978",1018553678016471040,"en","2018-07-15 17:51:35","Twitter for iPhone",81,"RT @FIFAWorldCup: So, um, who else is missing the #WorldCup already? ??

????????","So um who else is missing the already",0,9185,"WorldCup","FIFA World Cup","FIFAWorldCup","mandi","Curitiba, Brasil",1654,2238
"346417",1017157238216118272,"en","2018-07-11 21:22:38","Twitter for Android",119,"RT @FIFAWorldCup: The #CROENG @Budweiser #ManoftheMatch is @HNS_CFF's Ivan Perisic! 

#WorldCup https://t.co/lbyDciZQKu","The is Ivan Perisic",0,3936,"CROENG,ManoftheMatch,WorldCup","FIFA World Cup ?,Budweiser,HNS | CFF","FIFAWorldCup,Budweiser,HNS_CFF","R.Blumen","Guam",119,309
"372281",1018559132931149824,"en","2018-07-15 18:13:15","Twitter for iPhone",107,"RT @FIFAWorldCup: adidas Golden Glove Award: 

?Thibaut COURTOIS (#BEL) 

#WorldCup https://t.co/S5xB7RBBdP","adidas Golden Glove Award Thibaut COURTOIS",0,15318,"BEL,WorldCup","FIFA World Cup","FIFAWorldCup","Artur","Bruxelles",43,39
"198199",1013097470920921088,"en","2018-06-30 16:30:34","Twitter for iPhone",295,".@equipedefrance breakout star @KMbappe scores twice to send ?? past ?? in the first #WorldCup knockout stage game. Work on your @PaniniAmerica @FIFAWorldCup Sticker Collection at @Walgreens, @Target, @cvspharmacy &amp; online at: https://t.co/aFevOOLQFe #WhoDoYouCollect https://t.co/Y8Vj8P5XXE","breakout star scores twice to send past in the first knockout stage game Work on your Sticker Collection at online at",27,10,"WorldCup,WhoDoYouCollect","Equipe de France,Kylian Mbappé,Panini America,FIFA World Cup ?,Walgreens,Target,CVS Pharmacy","equipedefrance,KMbappe,PaniniAmerica,FIFAWorldCup,Walgreens,Target,cvspharmacy","Panini America","Irving, TX",174220,5550
"154407",1013202272757657600,"en","2018-06-30 23:27:00","Twitter for iPhone",119,"RT @shotongoal247: When it’s the #WorldCup and the refs can’t be paid off like at Real Madrid ? https://t.co/gqHyHXTZsU","When it the and the refs can be paid off like at Real Madrid",0,2722,"WorldCup","ShotOnGoal","shotongoal247","Eng q8 ?","Marbella, Spain , kuwait",139,353
"526340",1018630107060228096,"en","2018-07-15 22:55:17","Twitter for iPad",140,"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…","Dear France Congratulations on winning the of your team is African cut out the racism and xenophobi",0,96626,"WorldCup","Khaled Beydoun","KhaledBeydoun","xX_FaZe_BeefyBoi_Xx","Illinois, USA",22,87
"362109",1018361443102715904,"en","2018-07-15 05:07:42","Twitter Lite",92,"RT @brfootball: Going to bed the night before the #WorldCup final… ? https://t.co/NqYpCgbSWg","Going to bed the night before the final",0,9573,"WorldCup","B/R Football","brfootball","brian kago","Nairobi-KENYA",313,125
"123309",1014535483144060928,"en","2018-07-04 15:44:42","Twitter for iPhone",144,"RT @EXOs_Miracle9: @FIFAWorldCup @vizah_ Vote #Power by  #EXO #?? @weareoneEXO 
Such a fun &amp; great EDM song with meaningful lyrics which wi…","Vote by Such fun great EDM song with meaningful lyrics which wi",0,57,"Power,EXO,??","?????-??S????,FIFA World Cup ?,v?z?? ?,EXO","EXOs_Miracle9,FIFAWorldCup,vizah_,weareoneEXO","???????????(????? ?? ??? ?? )","????????????????????^^",329,591
"70100",1013526141859180544,"en","2018-07-01 20:53:57","Twitter for Android",99,"RT @SuperSportBlitz: #WorldCup – Result (ET): #CRO 1-1 #DEN (#CRO won 3-2 on penalties) #SSFootball","Result ET won on penalties",0,29,"WorldCup,CRO,DEN,CRO,SSFootball","SuperSport Blitz","SuperSportBlitz","EL-SURAJ","Abuja, Nigeria",351,212
"269690",1016752806492024832,"en","2018-07-10 18:35:34","Twitter for Android",139,"RT @jasonballau: In Russia it’s illegal to display the LGBT pride flag. So during the #WorldCup these 6 football fans have formed a hidden…","In Russia it illegal to display the LGBT pride flag So during the these football fans have formed hidden",0,15346,"WorldCup","Jason Ball","jasonballau","Tina Kendrick","Houston, Texas",571,750
"494790",1018550762845061120,"en","2018-07-15 17:40:00","Twitter for Android",84,"RT @BBCMOTD: The #WorldCup Golden Ball is scant consolation. https://t.co/1itg9o60Bs","The Golden Ball is scant consolation",0,214,"WorldCup","Match of the Day","BBCMOTD","sobbe   ???????","Male', Maldives",260,305
"342411",1017157779700768768,"en","2018-07-11 21:24:47","Twitter for iPhone",91,"RT @brfootball: Croatia beat England to reach the #WorldCup final ? https://t.co/lVPzomrLYZ","Croatia beat England to reach the final",0,7220,"WorldCup","B/R Football","brfootball","Gulliver992","Stoccolma, Svezia",12,26
"518624",1018633431885008896,"en","2018-07-15 23:08:30","Twitter Lite",88,"RT @tariqpanja: Some of the flags banned from #WorldCup stadiums https://t.co/BCJ6htIuRh","Some of the flags banned from stadiums",0,115,"WorldCup","tariq panja","tariqpanja","The History Eagle","United States",356,79
"407314",1018556058418188288,"en","2018-07-15 18:01:02","Twitter for iPhone",133,"RT @City_Watch: Congratulations to Benjamin Mendy - a Premier League and #WorldCup winner in the same season! https://t.co/hyA4Hlr2Z5","Congratulations to Benjamin Mendy Premier League and winner in the same season",0,362,"WorldCup","City Watch","City_Watch","Oluwamayowa","Hatfield, East",4424,1281
"200009",1013097059191328768,"en","2018-06-30 16:28:56","Twitter for iPhone",128,"RT @tboss_guy: Who's your man of the match? ???

Retweet for Mbappe 

Like for Messi 

#FRAARG #Worldcup https://t.co/mAkF7CHp08","Whos your man of the match Retweet for Mbappe Like for Messi",0,744,"FRAARG,Worldcup","Millionaire Business Man","tboss_guy","Dineo_M?","Johannesburg, South Africa",556,488
"241240",1016702757192044544,"en","2018-07-10 15:16:41","godvekrtrtjames",140,"RT @TC_Biest: LIVE w/ #FIFA18!

https://t.co/MXmz0ITLed

Doing a @GFuelEnergy Giveaway!!!

https://t.co/8JmbKsXoed …

#GFUEL
#Giveaway
#Wor…","LIVE Doing Giveaway",0,6,"FIFA18,GFUEL,Giveaway","Dave Cannon,G FUEL®","TC_Biest,GFuelEnergy","BROKEN JAMES [TEAM GODVEK]","GODVEK COMPOUND",778,681
"84513",1013524500116332544,"en","2018-07-01 20:47:25","Twitter for iPhone",55,"RT @fg108: mad respect to the goalies #CRODEN #WORLDCUP","mad respect to the goalies",0,1,"CRODEN,WORLDCUP","• Just • Someone","fg108","Nicole?","NYC",669,1645
"7817",1013580757791539200,"en","2018-07-02 00:30:58","Twitter Web Client",140,"RT @ExoMasiveVote: @FIFAWorldCup I CANT PROMISE YOU, THIS POWER BY EXO SONG IS ?????
#PowerByEXO #WorldCup #FIFAStadiumDJ #XiuminLeague 
@w…","CANT PROMISE YOU THIS POWER BY EXO SONG IS",0,3,"PowerByEXO,WorldCup,FIFAStadiumDJ,XiuminLeague","NO EXO, NO LIFE,FIFA World Cup ?","ExoMasiveVote,FIFAWorldCup","STAN LEGENDS, STAN EXO","Lima, Peru",7,9
"399989",1018556619205038080,"en","2018-07-15 18:03:16","Twitter for iPhone",140,"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…","Dear France Congratulations on winning the of your team is African cut out the racism and xenophobi",0,27191,"WorldCup","Khaled Beydoun","KhaledBeydoun","Nia?","Croton-on-Hudson, NY",217,185
"55041",1013530029274423296,"en","2018-07-01 21:09:24","Twitter Web Client",140,"RT @rugdoctoruk: It's World Cup #COMPETITION TIME! To enter, follow us, like this tweet, retweet and tell us why you want to win! Good luck…","Its World Cup TIME To enter follow us like this tweet retweet and tell us why you want to win Good luck",0,261,"COMPETITION","Rug Doctor UK","rugdoctoruk","Natalie Gough","Louth, England",27,310
"249739",1016739005940031488,"en","2018-07-10 17:40:43","Twitter for iPhone",107,"RT @ManCity: ?? @DeBruyneKev on #WorldCup form with a boost to 92 in @EASPORTSFIFA! https://t.co/WcU8ZtVDrv","on form with boost to in",0,115,"WorldCup","Manchester City,Kevin De Bruyne,EA SPORTS FIFA","ManCity,DeBruyneKev,EASPORTSFIFA","ZAEEM??","HEAVEN’S GATE",1367,986
"365504",1018559817466728448,"en","2018-07-15 18:15:59","Twitter for Android",92,"RT @FIFAWorldCup: FIFA Fair Play Trophy: 

?Spain (#ESP) 

#WorldCup https://t.co/9ksmYMnXtA","FIFA Fair Play Trophy Spain",0,6801,"ESP,WorldCup","FIFA World Cup","FIFAWorldCup","Alday","MiPutaCasaNen ",257,809
"525918",1018630280356253696,"en","2018-07-15 22:55:58","Twitter for Android",140,"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…","Dear France Congratulations on winning the of your team is African cut out the racism and xenophobi",0,96597,"WorldCup","Khaled Beydoun","KhaledBeydoun","Lily","Boston",508,627
"280136",1016787158017900544,"en","2018-07-10 20:52:04","Twitter for iPhone",140,"RT @TheRealPalesasa: Okay guys please help a girl out. Need your RT @TBanSA #TouchMyBlood 
 @Dj_Onny 
#GetToKnowTeamDonald 
#WorldCup 
#The…","Okay guys please help girl out Need your RT",0,623,"TouchMyBlood,GetToKnowTeamDonald,WorldCup","Please RT pinned tweet,#RecognizeMeEp - 10 August 18,DJ Onny","TheRealPalesasa,TBanSA,DJ_Onny","Leonard","4 Hustle Street, Cap City",249,321
